job_id,title,category,salary_id,currency,max_annual_salary,med_annual_salary,min_annual_salary
3902914807,Big Data Architect – FX Trading,Engineering,14735,USD,176800.0,161200.0,145600.0
3902914832,Plant Manager,Management,15184,USD,150000.0,137500.0,125000.0
3902914840,Data Scientist,Engineering,15457,USD,160000.0,140000.0,120000.0
3902915455,W2 locals only - Quality Control Analyst - Energy Efficiency domain,Analysis,15406,USD,80000.0,77500.0,75000.0
3902915457,Technical Business Development Director,Management,15209,USD,215000.0,200000.0,185000.0
3902915478,Electrical Engineer,Engineering,15680,USD,151840.0,141440.0,131040.0
3902915702,Human Resources Manager,Management,14742,USD,110000.0,100000.0,90000.0
3902915883,Python Developer | Research Infrastructure,Engineering,14724,USD,225000.0,212500.0,200000.0
3902915897,2024 Summer Internship - SourceBlue Intern,Administrative,14919,USD,52000.0,44720.0,37440.0
3902916737,Big Data Architect – FX Trading,Engineering,14840,USD,176800.0,161200.0,145600.0
3902916761,Virtual Critical Care Registered Nurse - Pulse Center - Full Time - Nights,Healthcare,14850,USD,110364.8,94182.4,78000.0
3902917050,Pediatric Intensive Care Nurse,Healthcare,14710,USD,166400.0,156000.0,145600.0
3902917107,Electromechanical Program Manager,Management,14997,USD,145600.0,135200.0,124800.0
3902917115,Optical Test Engineer,Engineering,15108,USD,156000.0,119600.0,83200.0
3902917116,CMM Programmer,Engineering,14874,USD,76960.0,73840.0,70720.0
3902917330,Java Architect,Engineering,14716,USD,150000.0,145000.0,140000.0
3902917392,Big Data Architect – FX Trading,Engineering,14762,USD,176800.0,161200.0,145600.0
3902917424,Engineer,Engineering,15106,USD,110000.0,100167.0,90334.0
3902917720,Clinical Pharmacist,Healthcare,15178,USD,124800.0,114400.0,104000.0
3902917788,Provider Growth Associate,Marketing,15370,USD,90000.0,70000.0,50000.0
3902917887,Scientific Sales Representative,Sales,15924,USD,110000.0,102500.0,95000.0
3902917900,Senior Project Manager,Management,15935,USD,202300.0,160900.0,119500.0
3902917931,Account Manager,Management,14777,USD,120000.0,110000.0,100000.0
3902917937,Supplier Accounts Receivable Clerk ,Administrative,15814,USD,41600.0,37440.0,33280.0
3902918540,Business Development Manager,Management,15067,USD,75000.0,72500.0,70000.0
3902918564,Memory Care Club Coordinator,Management,15163,USD,39520.0,37440.0,35360.0
3902918674,Compliance Specialist,Consulting,15419,USD,77000.0,65500.0,54000.0
3902918740,Epic Beaker Analyst,Analysis,14788,USD,87000.0,77000.0,67000.0
3902918792,Business Development Coordinator,Management,15805,USD,55000.0,52500.0,50000.0
3902919024,Director of College Counseling,Management,14795,USD,116400.0,96950.0,77500.0
3902919204,Sourcing Manager,Management,14782,USD,110000.0,100000.0,90000.0
3902919295,Entry Level Technician - US Veterans Welcome,Engineering,15922,USD,52000.0,44720.0,37440.0
3902919422,Outside Sales Representative,Sales,15936,USD,60000.0,57500.0,55000.0
3902919457,Cash Application Specialist,Consulting,14749,USD,47840.0,42640.0,37440.0
3902919501,Senior Buyer,Retail,15260,USD,120.0,97.5,75.0
3902919654,Data Architect,Engineering,14869,USD,210000.0,180000.0,150000.0
3902919690,Maintenance Supervisor,Management,15238,USD,95000.0,90000.0,85000.0
3902920370,Manager of Maintenance and Materials,Management,14988,USD,125000.0,122500.0,120000.0
3902920820,Registered Nurse - Cardiovascular Operating Room (CVOR) - Full Time Baylor Program,Healthcare,14966,USD,114296.0,98384.0,82472.0
3902920853,Board Certified Behavior Analyst,Analysis,15580,USD,90000.0,83125.0,76250.0
3902920918,IT Director - Mainframe and Operations,Management,14820,USD,150000.0,137500.0,125000.0
3902921025,Information Technology Developer,Engineering,14980,USD,87360.0,80080.0,72800.0
3902921053,Virtual Acute Care Registered Nurse - Full Time - Days,Healthcare,14843,USD,110364.8,94182.4,78000.0
3902921354,Medical Surgical Nurse,Healthcare,15090,USD,145000.0,111500.0,78000.0
3902921728,"Sr. Director, Growth Marketing",Management,15946,USD,191000.0,164500.0,138000.0
3902922140,HVAC Testing Technician,Engineering,15583,USD,47840.0,44720.0,41600.0
3902922234,Video Producer,Marketing,14929,USD,60000.0,55000.0,50000.0
3902922282,Network Engineer,Engineering,14864,USD,104000.0,104000.0,104000.0
3902922321,Medical Director,Management,15730,USD,330000.0,315000.0,300000.0
3902922510,Inside Sales Representative (No cold calls),Sales,14868,USD,65000.0,51500.0,38000.0
3902923052,Account Manager,Management,15059,USD,120000.0,110000.0,100000.0
3902923601,Marketing Coordinator,Management,14880,USD,52000.0,46800.0,41600.0
3902923801,College Recruiter III - College of Business (Brickell),Human Resources,14991,USD,50000.0,47500.0,45000.0
3902923808,Operations Coordinator,Management,14945,USD,47840.0,42640.0,37440.0
3902924086,Sous Chef - La Mercerie,Food and Beverages,14998,USD,82000.0,78500.0,75000.0
3902924150,Excess Umbrella Underwriter,Writing and Editing,15691,USD,183600.0,153000.0,122400.0
3902924820,Financial Analyst,Analysis,15002,USD,114432.0,86430.0,58428.0
3902924941,"Epic Application Analyst, Resolute PB",Analysis,15868,USD,100117.58,95015.79000000001,89914.0
3902924958,Sanitization Processor,Marketing,14839,USD,41600.0,38480.0,35360.0
3902925182,Senior Software Engineer - Governance,Engineering,15119,USD,210000.0,190000.0,170000.0
3902925633,Licensed Professional Counselor,Education,16026,USD,104000.0,88400.0,72800.0
3902925977,Senior Software Engineer,Engineering,15576,USD,145600.0,135200.0,124800.0
3902926177,Program Manager,Management,14934,USD,58240.0,55120.0,52000.0
3902926365,Office Administrator,Management,15529,USD,60000.0,57500.0,55000.0
3902927004,Business Process Analyst,Analysis,15503,USD,143520.0,134160.0,124800.0
3902927069,"Director of Sales, Hyperscalers",Management,14887,USD,225000.0,200000.0,175000.0
3902927336,Inside Sales Representative,Sales,14849,USD,55.0,47.5,40.0
3902927391,RSO and EHS Specialist,Consulting,14935,USD,115000.0,112500.0,110000.0
3902927794,Senior Product Manager (Interoperability),Management,15076,USD,150000.0,137500.0,125000.0
3902928520,Control Engineer,Engineering,14983,USD,120000.0,110000.0,100000.0
3902928574,Director of Engineering,Engineering,14870,USD,180000.0,180000.0,180000.0
3902928677,Human Resources Assistant,Human Resources,15985,USD,37440.0,35360.0,33280.0
3902928877,Business Development Manager,Management,15275,USD,86267.0,81704.0,77141.0
3902928902,Pricing Specialist,Consulting,14994,USD,52000.0,48880.0,45760.0
3902929063,Enterprise Resources Planning Project Manager,Management,15397,USD,70000.0,65000.0,60000.0
3902929163,"Senior Analyst, Data Science",Analysis,15281,USD,100000.0,95000.0,90000.0
3902929214,Entry Level Electrical Engineer,Engineering,15261,USD,114432.0,90264.0,66096.0
3902929635,"Legal Attorney, Vice President",Marketing,14942,USD,185000.0,175000.0,165000.0
3902929786,Senior Cost Manager,Management,14895,USD,170000.0,145000.0,120000.0
3902929847,Lead Strategic Sales Planning Manager,Management,14960,USD,158400.0,132000.0,105600.0
3902930267,DFA LOCAL REVENUE OFFICE MANAGER,Management,15350,USD,52425.0,44290.0,36155.0
3902930355,Digital Marketing Specialist,Consulting,15611,USD,70000.0,65000.0,60000.0
3902930389,Marketing Coordinator,Management,15961,USD,75000.0,65000.0,55000.0
3902930460,"Associate Director, Professional Services - Post Acute Care",Management,15524,USD,176500.0,163750.0,151000.0
3902930549,Assistant Manager,Management,15165,USD,75000.0,67500.0,60000.0
3902930875,Ultrasound Technician,Engineering,15040,USD,131040.0,131040.0,131040.0
3902930908,"Manager, Budget and Analysis",Management,15856,USD,90000.0,82500.0,75000.0
3902931202,ATTORNEY SPECIALIST,Consulting,15005,USD,90670.0,76600.5,62531.0
3902931236,Senior C# .NET Developer,Engineering,14896,USD,135000.0,130000.0,125000.0
3902931499,Marketing Director,Management,15168,USD,190000.0,180500.0,171000.0
3902931680,Specialist Network Project Mgmt,Consulting,14974,USD,130800.0,104300.0,77800.0
3902931694,Senior Accountant,Finance,14925,USD,105000.0,95000.0,85000.0
3902931938,Sales Development Representative,Sales,15639,USD,52000.0,52000.0,52000.0
3902932111,Paralegal,Legal,15983,USD,60000.0,56000.0,52000.0
3902932166,Quality Assurance Director,Management,15459,USD,110000.0,97300.0,84600.0
3902932319,Intellectual Property Partner,Marketing,14964,USD,1000000.0,750000.0,500000.0
3902932330,Accounts Receivable Specialist- Retail exp.-Great Work Environment,Consulting,15766,USD,75000.0,70000.0,65000.0
3902932338,Physical Therapist,Healthcare,15900,USD,145600.0,135200.0,124800.0
3902932556,Financial Analyst,Analysis,16006,USD,85000.0,82500.0,80000.0
3902932747,MIG Welder,Manufacturing,15073,USD,43680.0,41600.0,39520.0
3902932878,Research Scientist 2 - 12276,Engineering,15968,USD,101197.0,90562.5,79928.0
3902932997,Patient Engagement Manager,Management,15633,USD,120640.0,118560.0,116480.0
3902933223,Manager Field Ops,Management,15031,USD,160000.0,120000.0,80000.0
3902933340,Specialist Network Project Mgmt,Consulting,15026,USD,130800.0,104300.0,77800.0
3902933369,Delivery Route Truck Driver,Transportation,15359,USD,60112.0,54090.399999999994,48068.799999999996
3902933671,Licensed Physical Therapist Assistant,Healthcare,15075,USD,62400.0,52000.0,41600.0
3902933731,Mobility Device Technician,Engineering,15198,USD,64480.0,61360.0,58240.0
3902934179,Lead System Engineering - SAP,Engineering,15941,USD,215800.0,172100.0,128400.0
3902934428,"Manager, Distribution - Cedar City, UT - #111861",Management,15092,USD,136300.0,126100.0,115900.0
3902934493,Information Technology Specialist 2 (NY HELPs) - 2921,Consulting,15057,USD,82656.0,73828.5,65001.0
3902934656,Business Development Specialist,Consulting,15476,USD,65000.0,62500.0,60000.0
3902934744,Director of Diversity and Inclusion,Management,16039,USD,185000.0,175000.0,165000.0
3902934945,Risk Consulting -Risk Tech - SAP Controls Manager - Multiple Locations,Management,15436,USD,189400.0,146350.0,103300.0
3902934961,Director of Marketing & Proposal Operations,Management,15873,USD,140000.0,130000.0,120000.0
3902935009,Administrative Assistant,Administrative,14918,USD,50000.0,45000.0,40000.0
3902935078,Senior Market Sales Executive Fiber,Management,15944,USD,86600.0,65800.0,45000.0
3902935090,Territory Account Manager,Management,15950,USD,62300.0,53600.0,44900.0
3902935394,Technical Recruiter,Human Resources,14999,USD,60000.0,57500.0,55000.0
3902935398,HVAC SERVICE TECHNICIAN,Engineering,15065,USD,80000.0,65000.0,50000.0
3902936181,Network Specialist,Consulting,15498,USD,150000.0,130000.0,110000.0
3902936228,Client Manager,Management,15033,USD,69000.0,65550.0,62100.0
3902936505,Elementary School Teacher,Education,15111,USD,64000.0,52000.0,40000.0
3902936671,Web User Interface Developer,Engineering,15930,USD,124800.0,114400.0,104000.0
3902936798,Geographic Information Systems Manager,Management,15447,USD,100000.0,87500.0,75000.0
3902936799,Compliance Specialist,Consulting,14989,USD,52000.0,50000.0,48000.0
3902936874,Human Services Professional IV (Autism Spectrum Disorder) - Kauai District,Marketing,15545,USD,74124.0,67518.0,60912.0
3902936974,Field Research Assistant,Research,15566,USD,64480.0,62400.0,60320.0
3902937117,Account Manager,Management,15742,USD,60000.0,55000.0,50000.0
3902937120,"Manager, Distribution - Cedar City, UT - #111861",Management,14946,USD,136300.0,126100.0,115900.0
3902937137,EMS Operations Manager,Management,15077,USD,95000.0,87500.0,80000.0
3902937177,Senior Customer Service Administrator - Device & Parts Division,Management,14973,USD,52000.0,46800.0,41600.0
3902937216,"Systems and Identity Management Engineer, InfoSec",Engineering,15467,USD,166400.0,161200.0,156000.0
3902937388,Senior Web Developer,Engineering,15846,USD,166400.0,161200.0,156000.0
3902937675,Accounts Receivable Collection Specialist,Consulting,15825,USD,43992.0,43316.0,42640.0
3902937754,Research Data Analyst,Analysis,15443,USD,83300.0,61150.0,39000.0
3902937783,"Manager Software Engineering, GUI",Engineering,15262,USD,224825.0,181912.5,139000.0
3902937811,Technical Support Specialist,Consulting,15560,USD,90000.0,80000.0,70000.0
3902937818,Commercial Account Manager,Management,15928,USD,70000.0,60000.0,50000.0
3902938108,Senior Mechanical Design and Controls Integration Engineer,Engineering,15748,USD,100000.0,95000.0,90000.0
3902938679,Quality Control Associate,Manufacturing,15632,USD,68000.0,64000.0,60000.0
3902938689,"Clinical Psychologist V, VI - Kauai District",Healthcare,15086,USD,90204.0,79380.0,68556.0
3902938735,Senior Accountant,Finance,15099,USD,75000.0,70000.0,65000.0
3902938737,Entry-Level FMV Intel Analyst,Analysis,15103,USD,68640.0,63440.0,58240.0
3902939001,Information Technology Specialist 2 Programming (NY HELPs) - 5315,Consulting,15051,USD,82656.0,73828.5,65001.0
3902939243,IT SOX Analyst,Analysis,14993,USD,104000.0,90480.0,76960.0
3902939461,Senior Buyer,Retail,15690,USD,85000.0,82500.0,80000.0
3902939549,Research Specialist,Consulting,15772,USD,61588.799999999996,48391.2,35193.600000000006
3902939569,"Technical Director (Fellow), Surgical Visualization: Johnson & Johnson MedTech",Management,15186,USD,312110.0,252555.0,193000.0
3902939600,Secret Cleared Business Development Lead,Sales,15889,USD,150000.0,145000.0,140000.0
3902939632,Technical Support Specialist,Consulting,15481,USD,90000.0,80000.0,70000.0
3902939634,"Manager, Strategic Planning and Communications",Management,15174,USD,181500.0,138500.0,95500.0
3902939698,Planning Project Manager,Management,16015,USD,169416.0,137658.0,105900.0
3902939701,Program Specialist III (Community Homeless Concerns Liaison) - Windward District Administration,Consulting,15514,USD,68556.0,62418.0,56280.0
3902939708,"School Food Services Manager I, II - Kahaluu Elementary",Management,15062,USD,64942.44,62964.6,60986.759999999995
3902939769,Financial Controller,Finance,15507,USD,76960.0,68640.0,60320.0
3902939963,IAM Security Analyst,Analysis,15182,USD,83200.0,83200.0,83200.0
3902940437,Peer Recovery Specialist/Peer Coach,Consulting,15300,USD,54080.0,43160.0,32240.0
3902940587,"Risk Manager, Office of the Superintendent, 75421",Management,15815,USD,172209.0,146929.0,121649.0
3902940612,MongoDB Administrator,Management,15622,USD,156000.0,150800.0,145600.0
3902940645,Project Accountant,Finance,15302,USD,65000.0,60000.0,55000.0
3902940696,Lab Engineer (38463),Engineering,15734,USD,95000.0,87500.0,80000.0
3902940825,CSV Engineer,Engineering,16007,USD,116480.0,113360.0,110240.0
3902940993,Director Customer Operations,Management,15117,USD,170000.0,165000.0,160000.0
3902941307,Pharma Capital Equipment Sales,Sales,15078,USD,190000.0,182500.0,175000.0
3902941469,Load Rating Engineer,Engineering,15004,USD,120000.0,107500.0,95000.0
3902941472,Payroll Accountant,Finance,15749,USD,70000.0,65000.0,60000.0
3902941559,Graphic Designer,Arts and Design,15153,USD,85000.0,80000.0,75000.0
3902941757,Thermal/Power Order Coordinator,Management,15942,USD,65000.0,52500.0,40000.0
3902941791,Senior Water Resources Engineer,Engineering,15357,USD,120000.0,105000.0,90000.0
3902941833,Account Director,Management,15298,USD,120000.0,117500.0,115000.0
3902941845,Senior Engineering Manager,Engineering,15593,USD,178000.0,169000.0,160000.0
3902941891,Data Engineer,Engineering,16005,USD,155000.0,138500.0,122000.0
3902942193,Accounts Payable Specialist,Consulting,15027,USD,52000.0,46800.0,41600.0
3902942413,Senior Performance Engineer,Engineering,15147,USD,160000.0,140000.0,120000.0
3902942426,Insurance Defense Attorney,Legal,15812,USD,225000.0,175000.0,125000.0
3902942637,M&M'S Guest Experience Manager - NYC,Management,15771,USD,101531.0,84609.5,67688.0
3902942653,Warehouse Technician,Engineering,15245,USD,56000.0,51000.0,46000.0
3902942686,Real Estate Agent - Pilsen/Bronzeville,Real Estate,15445,USD,555000.0,295000.0,35000.0
3902942704,Audit Manager - Technology - Tysons/Rockville (Hybrid),Management,15878,USD,148300.0,115332.5,82365.0
3902942809,"Marketing Specialist, Interim",Consulting,15823,USD,112024.0,93353.5,74683.0
3902942810,Consumer Loan Service Delivery Representative II,Sales,15318,USD,60195.200000000004,51594.40000000001,42993.600000000006
3902942811,IT Software Developer Lead,Engineering,15266,USD,156000.0,145600.0,135200.0
3902942962,Service Delivery Director,Management,15759,USD,231400.0,226950.0,222500.0
3902943151,"Senior Backend Engineer, Treat Team",Engineering,15939,USD,232400.0,181300.0,130200.0
3902943283,Director of IT Operations,Management,15121,USD,220000.0,210000.0,200000.0
3902943297,Electrical Design Engineer,Engineering,15307,USD,130000.0,110000.0,90000.0
3902943307,Accountant,Finance,15634,USD,90000.0,82500.0,75000.0
3902943339,Senior Transportation Planner,Transportation,16028,USD,131600.0,109700.0,87800.0
3902943348,Epic Beaker Analyst,Analysis,15373,USD,90000.0,77500.0,65000.0
3902943447,Master Service Technician,Engineering,15455,USD,93499.96,78624.965,63749.97
3902943477,Part-Time Sales Associate - Famous Footwear,Sales,15268,USD,34507.2,32250.399999999998,29993.6
3902943502,Epic Optime Analyst,Analysis,15975,USD,90000.0,77500.0,65000.0
3902943625,"Insurance Audit Manager - Louisville, KY / Jeffersonville, IN (Hybrid)",Management,15650,USD,148300.0,115332.5,82365.0
3902943723,Senior Accounting Analyst,Analysis,15736,USD,100000.0,90000.0,80000.0
3902943764,Accountant,Finance,15471,USD,52000.0,52000.0,52000.0
3902944037,155769: Network Support Specialist ,Consulting,15808,USD,52000.0,46800.0,41600.0
3902944275,Assistant Guest Service Manager,Management,15696,USD,51168.0,42640.0,34112.0
3902944310,Postdoctoral Research Scientist,Engineering,15931,USD,67000.0,66000.0,65000.0
3902944408,UX Designer,Arts and Design,15127,USD,91520.0,87360.0,83200.0
3902944434,Consultant - Government Advisory Services - Remote Eligible,Consulting,16053,USD,100000.0,85000.0,70000.0
3902944478,Product Regulations Technician,Engineering,15478,USD,49920.0,47840.0,45760.0
3902944512,Microsoft Platform Engineer,Engineering,15582,USD,162240.0,158080.0,153920.0
3902944541,Housekeeping Supervisor  (Full-Time),Management,15850,USD,47840.0,46800.0,45760.0
3902944888,RESEARCH SCIENTIST II (EPIDEMIOLOGY/BIOSTATISTICS) JC-427321,Engineering,15429,USD,106668.0,96246.0,85824.0
3902945277,Senior Software Engineer,Engineering,15194,USD,140000.0,130000.0,120000.0
3902945526,Information Technology Specialist 2 (NY HELPs) - 5680,Consulting,15303,USD,82656.0,73828.5,65001.0
3902945534,"Coordinator, Print & Editorial Content",Management,15917,USD,49920.0,47840.0,45760.0
3902945548,Enterprise Account Manager,Management,15879,USD,165000.0,152500.0,140000.0
3902946156,Fraud and Payments Support,Support,15326,USD,66560.0,62400.0,58240.0
3902946258,Real Estate Agent - Valparaiso/Hobart,Real Estate,16051,USD,555000.0,295000.0,35000.0
3902946266,Fixed Asset Services Manager/Senior Manager - Remote Eligible,Management,15820,USD,150000.0,115000.0,80000.0
3902947057,Customer Service Associate (Supply Chain & Logistics),Support,15320,USD,75000.0,71500.0,68000.0
3902947098,Technical Product Manager II - Data Systems,Management,15235,USD,183800.0,168500.0,153200.0
3902947271,Modeling Analyst,Analysis,15125,USD,110000.0,100000.0,90000.0
3902947845,Chief Development Officer,Management,15584,USD,182850.0,159000.0,135150.0
3902948037,Behavior Technician/RBT,Engineering,15468,USD,35360.0,34320.0,33280.0
3902948056,Head of Marketing Operations,Management,15603,USD,225000.0,210000.0,195000.0
3902948188,Information Technology Specialist 2 (NY HELPs) - 5138,Consulting,15764,USD,82656.0,73828.5,65001.0
3902948259,Civil Engineer - Project Lead,Engineering,15824,USD,130000.0,115000.0,100000.0
3902948861,Customer Success Manager (Digital),Management,15563,USD,135000.0,117750.0,100500.0
3902949145,"Software Engineer II, Chat",Engineering,15375,USD,160000.0,152500.0,145000.0
3902949171,Director of Global Support,Management,15441,USD,180000.0,165000.0,150000.0
3902949786,Consumer Sales Representative-Retail(SF),Sales,15203,USD,54017.6,45011.2,36004.799999999996
3902949795,"Manager, Workforce & Vendor Management",Management,15495,USD,185300.0,149650.0,114000.0
3902949953,Office Administrator & Marketing Generalist,Management,15903,USD,52000.0,49920.0,47840.0
3902950605,"Director, Sustaining Engineering",Engineering,15970,USD,228000.0,221500.0,215000.0
3902951287,"Vice President, Java Developer",Engineering,15427,USD,225000.0,212500.0,200000.0
3902951358,New College Graduate Servo Firmware Engineer,Engineering,15530,USD,135000.0,115142.5,95285.0
3902951632,Business Development Associate,Sales,15504,USD,50000.0,48500.0,47000.0
3902951884,Compliance Analyst,Analysis,15332,USD,120000.0,110000.0,100000.0
3902951885,Legal Billing Specialist,Consulting,15858,USD,85000.0,85000.0,85000.0
3902952110,Senior Customer Success Manager,Management,15520,USD,130000.0,115000.0,100000.0
3902952248,"Enterprise Account Executive, East",Management,15338,USD,326000.0,284500.0,243000.0
3902952318,Marketing Manager,Management,15725,USD,120000.0,100000.0,80000.0
3902952407,"Director, Community Marketing",Management,15519,USD,205000.0,195000.0,185000.0
3902952414,Maintenance Supervisor,Management,15919,USD,100000.0,90000.0,80000.0
3902952449,"Manager, Community & Communications",Management,15579,USD,175000.0,145000.0,115000.0
3902953064,Physical Therapist - Pelvic Health - Part-Time,Healthcare,15659,USD,104000.0,91520.0,79040.0
3902953181,Senior (or E2) Electrical Engineer,Engineering,15342,USD,130000.0,130000.0,130000.0
3902953433,Deputy Chief Engineer,Engineering,15550,USD,190000.0,185000.0,180000.0
3902953437,Associate Researcher,Analysis,15216,USD,70720.0,59280.0,47840.0
3902953870,Events Marketing Lead (Contractor),Marketing,15715,USD,114400.0,109200.0,104000.0
3902954035,"Business Marketing Manager, Pricing and Planning",Management,15747,USD,136600.0,116537.5,96475.0
3902954093,Advanced Acquisition Analyst,Analysis,15292,USD,150000.0,120000.0,90000.0
3902954146,Software Engineering Project Manager,Engineering,15651,USD,175000.0,162500.0,150000.0
3902954342,Senior Accountant,Finance,15428,USD,80000.0,75000.0,70000.0
3902954343,Document Review Specialist- Finance ,Consulting,15486,USD,114400.0,114400.0,114400.0
3902954784,Inside Sales Representative,Sales,15400,USD,56000.0,48000.0,40000.0
3902956090,"Director, Product Support - Classy",Management,15664,USD,148000.0,128250.0,108500.0
3902956145,Senior Electrical Engineer,Engineering,15557,USD,130000.0,115000.0,100000.0
3902957039,"Manager, Technical Support (Remote)",Management,15246,USD,138000.0,113000.0,88000.0
3902957060,Clinical Quality Specialist,Consulting,15938,USD,90000.0,80000.0,70000.0
3902957604,UTS-Temporary Conference Coordinator at UNC Chapel Hill,Management,15452,USD,58240.0,56160.0,54080.0
3902958330,Optical Sales Associate,Sales,16052,USD,41600.0,38480.0,35360.0
3902959007,Project Engineer,Engineering,15610,USD,120000.0,112500.0,105000.0
3902959366,Call Center Representative,Sales,15252,USD,22.0,21.0,20.0
3902960533,Agreement Manager-National Democratic Institute,Management,15464,USD,110200.0,99200.0,88200.0
3902961262,Electrical Test Engineer,Engineering,15663,USD,87360.0,87360.0,87360.0
3902962092,"Manager, Policy & Practice",Management,15915,USD,106500.0,95850.0,85200.0
3902963398,Controller,Finance,15558,USD,225000.0,202500.0,180000.0
3902963416,Sr. Director of Creative and Brand - Photography - CUUP and Eloquii,Management,15925,USD,160000.0,155000.0,150000.0
3903000123,"SMB Account Executive (Hybrid, San Francisco or NYC)",Management,18878,USD,140000.0,135000.0,130000.0
3903175843,Psychologist Youth Focused,Healthcare,16070,USD,218400.0,178880.0,139360.0
3903183360,Assistant Director of Development,Management,16074,USD,75000.0,70000.0,65000.0
3903183952,Electrical Engineer,Engineering,16058,USD,187200.0,156000.0,124800.0
3903184704,Certified Medical Assistant-CMA-Paramus-NJ.,Healthcare,16065,USD,52000.0,46800.0,41600.0
3903185629,Epic Beaker Analyst,Analysis,16075,USD,90000.0,85000.0,80000.0
3903185836,B2B Employee Benefits Representative,Sales,16068,USD,80000.0,75000.0,70000.0
3903186238,Human Resources Manager,Management,16083,USD,93600.0,93600.0,93600.0
3903186393,Financial Advisor,Consulting,16087,USD,75000.0,67500.0,60000.0
3903187155,"Principal Systems Engineer, Satellites",Engineering,16094,USD,205000.0,177500.0,150000.0
3903187184,Senior Real Estate Paralegal,Legal,16085,USD,135000.0,117500.0,100000.0
3903188096,Licensed Social Worker,Human Services,16092,USD,65000.0,62500.0,60000.0
3903422920,Laboratory Operations Manager,Management,20278,USD,135200.0,124800.0,114400.0
3903423899,Auto Glass Installation Technician Trainee,Engineering,20365,USD,52000.0,44720.0,37440.0
3903423955,Project Manager,Management,20254,USD,80000.0,72500.0,65000.0
3903424903,"Junior Records Specialist(Onsite job in Phoenix, AZ)",Consulting,24337,USD,47798.4,47798.4,47798.4
3903424953,Territory Manager-Boston,Management,20306,USD,110000.0,95000.0,80000.0
3903424983,Account Executive,Management,24480,USD,50000.0,49000.0,48000.0
3903425711,Financial Controller,Finance,20299,USD,135000.0,127500.0,120000.0
3903426477,Licensed Veterinary Technician - Carnegie Hill Veterinarians - NY,Engineering,20348,USD,83200.0,70720.0,58240.0
3903426588,Auto Glass Installation Technician Trainee,Engineering,20286,USD,52000.0,44720.0,37440.0
3903427491,Licensed Veterinary Technician - Knoxville Pet Emergency Clinic - TN,Engineering,20271,USD,62400.0,49920.0,37440.0
3903427668,"Sr. Product Manager, Integration Framework",Management,20645,USD,193000.0,178525.0,164050.0
3903427672,"VP, Business Development Officer",Sales,20445,USD,120000.0,110000.0,100000.0
3903427711,"Staff Product Manager - Pricing Strategy, Monetization, and Analytics",Management,20440,USD,230000.0,200000.0,170000.0
3903427804,Customer Success Manager,Management,20473,USD,100000.0,100000.0,100000.0
3903427914,Nurse Case Manager (Fully Remote) - 222019,Management,20374,USD,124800.0,120640.0,116480.0
3903428284,Co-Op Azure Technical Support Engineer,Engineering,20305,USD,52000.0,46800.0,41600.0
3903428326,Chief Engineer- Space Ground Systems ,Engineering,20554,USD,230000.0,219500.0,209000.0
3903428389,D365 F&O Solution Architect Finance,Engineering,20259,USD,180000.0,165000.0,150000.0
3903428466,Azure Solution Architect- Healthcare,Engineering,20352,USD,180000.0,175000.0,170000.0
3903428514,Floating Leasing Agent,Real Estate,20439,USD,60000.0,57500.0,55000.0
3903428813,Human Resources Manager,Management,20393,USD,95000.0,92500.0,90000.0
3903428841,Bench Scientist,Engineering,20499,USD,80225.6,77552.8,74880.0
3903428858,Social Worker (LSW/LMSW),Human Services,20410,USD,104000.0,88400.0,72800.0
3903429193,Auto Glass Installation Technician Trainee,Engineering,20337,USD,52000.0,44720.0,37440.0
3903429255,Construction Project Manager,Management,20246,USD,125000.0,107500.0,90000.0
3903429267,Sales Assistant,Sales,20385,USD,31200.0,29120.0,27040.0
3903429272,Account Executive,Management,20434,USD,80000.0,70000.0,60000.0
3903429354,Educational Director,Management,20285,USD,78000.0,75250.0,72500.0
3903429431,Senior Social Worker (LMSW/LCSW),Human Services,20363,USD,76960.0,74880.0,72800.0
3903429629,Regional Clinical Specialist,Consulting,20758,USD,135000.0,122500.0,110000.0
3903429632,Service Line Manager OR/UKHC,Management,22842,USD,111633.6,87016.8,62400.0
3903429654,Various Temporary Executive Assistant and Operations Opportunities!,Management,20372,USD,83200.0,60320.0,37440.0
3903429727,"Project Manager, Customer Incentives (Rewards, Sweepstakes) [74518]",Management,20600,USD,124800.0,119600.0,114400.0
3903429751,Financial Operations Analyst,Analysis,20611,USD,90000.0,80000.0,70000.0
3903429952,Senior Solutions Architect,Engineering,20959,USD,150000.0,135000.0,120000.0
3903430285,Quality Assurance Engineer (Only W2 and USC Candidates),Engineering,20338,USD,101649.59999999999,101649.59999999999,101649.59999999999
3903430409,"Commercial Construction Project Manager - Reston, VA",Management,20360,USD,140000.0,120000.0,100000.0
3903430466,Beef Specialist,Consulting,22019,USD,120000.0,112500.0,105000.0
3903430585,D365 F&O Solution Architect SCM,Engineering,20935,USD,180000.0,165000.0,150000.0
3903430645,Licensed Clinical Social Worker (LCSW),Human Services,20633,USD,79040.0,75920.0,72800.0
3903430672,Accounting Manager,Management,23811,USD,120000.0,110000.0,100000.0
3903430766,Account Executive,Management,20709,USD,75000.0,65000.0,55000.0
3903430890,Licensed Practical Nurse/Registered Nurse ,Healthcare,20535,USD,104000.0,88400.0,72800.0
3903430960,Shift Manager,Management,23515,USD,46800.0,45240.0,43680.0
